,dateRep,cases,deaths,countriesAndTerritories
25788,2020-05-05,295,2,Kuwait
25789,2020-05-04,364,5,Kuwait
25790,2020-05-03,242,3,Kuwait
25791,2020-05-02,353,4,Kuwait
25792,2020-05-01,284,2,Kuwait
25793,2020-04-30,300,1,Kuwait
25794,2020-04-29,152,1,Kuwait
25795,2020-04-28,213,2,Kuwait
25796,2020-04-27,183,1,Kuwait
25797,2020-04-26,278,4,Kuwait
25798,2020-04-25,215,1,Kuwait
25799,2020-04-24,151,1,Kuwait
25800,2020-04-23,168,2,Kuwait
25801,2020-04-22,85,2,Kuwait
25802,2020-04-21,80,2,Kuwait
25803,2020-04-20,163,1,Kuwait
25804,2020-04-19,94,1,Kuwait
25805,2020-04-18,134,2,Kuwait
25806,2020-04-17,119,0,Kuwait
25807,2020-04-16,50,0,Kuwait
25808,2020-04-15,55,1,Kuwait
25809,2020-04-14,66,1,Kuwait
25810,2020-04-13,80,0,Kuwait
25811,2020-04-12,161,0,Kuwait
25812,2020-04-11,83,0,Kuwait
25813,2020-04-10,55,0,Kuwait
25814,2020-04-09,112,0,Kuwait
25815,2020-04-08,78,0,Kuwait
25816,2020-04-07,109,0,Kuwait
25817,2020-04-06,77,0,Kuwait
25818,2020-04-05,137,1,Kuwait
25819,2020-04-04,0,0,Kuwait
25820,2020-04-03,25,0,Kuwait
25821,2020-04-02,28,0,Kuwait
25822,2020-04-01,23,0,Kuwait
25823,2020-03-31,11,0,Kuwait
25824,2020-03-30,20,0,Kuwait
25825,2020-03-29,10,0,Kuwait
25826,2020-03-28,17,0,Kuwait
25827,2020-03-27,13,0,Kuwait
25828,2020-03-26,4,0,Kuwait
25829,2020-03-25,2,0,Kuwait
25830,2020-03-24,1,0,Kuwait
25831,2020-03-23,12,0,Kuwait
25832,2020-03-22,17,0,Kuwait
25833,2020-03-21,11,0,Kuwait
25834,2020-03-20,6,0,Kuwait
25835,2020-03-19,12,0,Kuwait
25836,2020-03-18,7,0,Kuwait
25837,2020-03-17,11,0,Kuwait
25838,2020-03-16,8,0,Kuwait
25839,2020-03-15,4,0,Kuwait
25840,2020-03-14,20,0,Kuwait
25841,2020-03-13,8,0,Kuwait
25842,2020-03-12,3,0,Kuwait
25843,2020-03-11,4,0,Kuwait
25844,2020-03-10,1,0,Kuwait
25845,2020-03-09,3,0,Kuwait
25846,2020-03-08,3,0,Kuwait
25847,2020-03-06,2,0,Kuwait
25848,2020-03-03,10,0,Kuwait
25849,2020-03-02,1,0,Kuwait
25850,2020-03-01,0,0,Kuwait
25851,2020-02-29,2,0,Kuwait
25852,2020-02-28,17,0,Kuwait
25853,2020-02-27,15,0,Kuwait
25854,2020-02-26,6,0,Kuwait
25855,2020-02-25,2,0,Kuwait
25856,2020-02-24,3,0,Kuwait
25857,2020-02-23,0,0,Kuwait
25858,2020-02-22,0,0,Kuwait
25859,2020-02-21,0,0,Kuwait
25860,2020-02-20,0,0,Kuwait
25861,2020-02-19,0,0,Kuwait
25862,2020-02-18,0,0,Kuwait
25863,2020-02-17,0,0,Kuwait
25864,2020-02-16,0,0,Kuwait
25865,2020-02-15,0,0,Kuwait
25866,2020-02-14,0,0,Kuwait
25867,2020-02-13,0,0,Kuwait
25868,2020-02-12,0,0,Kuwait
25869,2020-02-11,0,0,Kuwait
25870,2020-02-10,0,0,Kuwait
25871,2020-02-09,0,0,Kuwait
25872,2020-02-08,0,0,Kuwait
25873,2020-02-07,0,0,Kuwait
25874,2020-02-06,0,0,Kuwait
25875,2020-02-05,0,0,Kuwait
25876,2020-02-04,0,0,Kuwait
25877,2020-02-03,0,0,Kuwait
25878,2020-02-02,0,0,Kuwait
25879,2020-02-01,0,0,Kuwait
25880,2020-01-31,0,0,Kuwait
25881,2020-01-30,0,0,Kuwait
25882,2020-01-29,0,0,Kuwait
25883,2020-01-28,0,0,Kuwait
25884,2020-01-27,0,0,Kuwait
25885,2020-01-26,0,0,Kuwait
25886,2020-01-25,0,0,Kuwait
25887,2020-01-24,0,0,Kuwait
25888,2020-01-23,0,0,Kuwait
25889,2020-01-22,0,0,Kuwait
25890,2020-01-21,0,0,Kuwait
25891,2020-01-20,0,0,Kuwait
25892,2020-01-19,0,0,Kuwait
25893,2020-01-18,0,0,Kuwait
25894,2020-01-17,0,0,Kuwait
25895,2020-01-16,0,0,Kuwait
25896,2020-01-15,0,0,Kuwait
25897,2020-01-14,0,0,Kuwait
25898,2020-01-13,0,0,Kuwait
25899,2020-01-12,0,0,Kuwait
25900,2020-01-11,0,0,Kuwait
25901,2020-01-10,0,0,Kuwait
25902,2020-01-09,0,0,Kuwait
25903,2020-01-08,0,0,Kuwait
25904,2020-01-07,0,0,Kuwait
25905,2020-01-06,0,0,Kuwait
25906,2020-01-05,0,0,Kuwait
25907,2020-01-04,0,0,Kuwait
25908,2020-01-03,0,0,Kuwait
25909,2020-01-02,0,0,Kuwait
25910,2020-01-01,0,0,Kuwait
25911,2019-12-31,0,0,Kuwait
25912,2020-10-20,384,2,Kyrgyzstan
25913,2020-10-19,1036,3,Kyrgyzstan
25914,2020-10-18,0,0,Kyrgyzstan
25915,2020-10-17,470,5,Kyrgyzstan
25916,2020-10-16,431,4,Kyrgyzstan
25917,2020-10-15,388,5,Kyrgyzstan
25918,2020-10-14,330,2,Kyrgyzstan
25919,2020-10-13,641,7,Kyrgyzstan
25920,2020-10-12,306,3,Kyrgyzstan
25921,2020-10-11,0,0,Kyrgyzstan
25922,2020-10-10,307,5,Kyrgyzstan
25923,2020-10-09,520,8,Kyrgyzstan
25924,2020-10-08,298,3,Kyrgyzstan
25925,2020-10-07,0,0,Kyrgyzstan
25926,2020-10-06,164,0,Kyrgyzstan
25927,2020-10-05,207,0,Kyrgyzstan
25928,2020-10-04,244,1,Kyrgyzstan
25929,2020-10-03,128,0,Kyrgyzstan
25930,2020-10-02,215,0,Kyrgyzstan
25931,2020-10-01,172,1,Kyrgyzstan
25932,2020-09-30,147,0,Kyrgyzstan
25933,2020-09-29,167,0,Kyrgyzstan
25934,2020-09-28,104,1,Kyrgyzstan
25935,2020-09-27,161,0,Kyrgyzstan
25936,2020-09-26,158,0,Kyrgyzstan
25937,2020-09-25,175,0,Kyrgyzstan
25938,2020-09-24,127,0,Kyrgyzstan
25939,2020-09-23,88,0,Kyrgyzstan
25940,2020-09-22,71,0,Kyrgyzstan
25941,2020-09-21,55,0,Kyrgyzstan
25942,2020-09-20,81,0,Kyrgyzstan
25943,2020-09-19,91,0,Kyrgyzstan
25944,2020-09-18,91,0,Kyrgyzstan
25945,2020-09-17,81,0,Kyrgyzstan
25946,2020-09-16,144,0,Kyrgyzstan
25947,2020-09-15,0,0,Kyrgyzstan
25948,2020-09-14,47,0,Kyrgyzstan
25949,2020-09-13,53,0,Kyrgyzstan
25950,2020-09-12,144,0,Kyrgyzstan
25951,2020-09-11,0,2,Kyrgyzstan
25952,2020-09-10,71,0,Kyrgyzstan
25953,2020-09-09,87,1,Kyrgyzstan
25954,2020-09-08,75,0,Kyrgyzstan
25955,2020-09-07,48,0,Kyrgyzstan
25956,2020-09-06,87,0,Kyrgyzstan
25957,2020-09-05,89,0,Kyrgyzstan
25958,2020-09-04,92,1,Kyrgyzstan
25959,2020-09-03,99,0,Kyrgyzstan
25960,2020-09-02,78,0,Kyrgyzstan
25961,2020-09-01,60,1,Kyrgyzstan
25962,2020-08-31,78,0,Kyrgyzstan
25963,2020-08-30,108,1,Kyrgyzstan
25964,2020-08-29,125,0,Kyrgyzstan
25965,2020-08-28,128,0,Kyrgyzstan
25966,2020-08-27,101,0,Kyrgyzstan
25967,2020-08-26,113,0,Kyrgyzstan
25968,2020-08-25,119,0,Kyrgyzstan
25969,2020-08-24,237,-443,Kyrgyzstan
25970,2020-08-23,186,1,Kyrgyzstan
25971,2020-08-22,0,0,Kyrgyzstan
25972,2020-08-21,378,1,Kyrgyzstan
25973,2020-08-20,179,0,Kyrgyzstan
25974,2020-08-19,0,0,Kyrgyzstan
25975,2020-08-18,155,2,Kyrgyzstan
25976,2020-08-17,135,1,Kyrgyzstan
25977,2020-08-16,483,4,Kyrgyzstan
25978,2020-08-15,304,4,Kyrgyzstan
25979,2020-08-14,310,3,Kyrgyzstan
25980,2020-08-13,0,0,Kyrgyzstan
25981,2020-08-12,304,6,Kyrgyzstan
25982,2020-08-11,278,4,Kyrgyzstan
25983,2020-08-10,258,6,Kyrgyzstan
25984,2020-08-09,332,8,Kyrgyzstan
25985,2020-08-08,425,9,Kyrgyzstan
25986,2020-08-07,503,4,Kyrgyzstan
25987,2020-08-06,549,9,Kyrgyzstan
25988,2020-08-05,569,11,Kyrgyzstan
25989,2020-08-04,412,7,Kyrgyzstan
25990,2020-08-03,410,11,Kyrgyzstan
25991,2020-08-02,420,12,Kyrgyzstan
25992,2020-08-01,494,19,Kyrgyzstan
25993,2020-07-31,582,14,Kyrgyzstan
25994,2020-07-30,631,17,Kyrgyzstan
25995,2020-07-29,748,18,Kyrgyzstan
25996,2020-07-28,548,28,Kyrgyzstan
25997,2020-07-27,483,24,Kyrgyzstan
25998,2020-07-26,1249,28,Kyrgyzstan
25999,2020-07-25,317,38,Kyrgyzstan
26000,2020-07-24,921,42,Kyrgyzstan
26001,2020-07-23,967,46,Kyrgyzstan
26002,2020-07-22,1108,44,Kyrgyzstan
26003,2020-07-21,1108,42,Kyrgyzstan
26004,2020-07-20,611,34,Kyrgyzstan
26005,2020-07-19,1926,103,Kyrgyzstan
26006,2020-07-18,11505,728,Kyrgyzstan
26007,2020-07-17,603,5,Kyrgyzstan
26008,2020-07-16,521,7,Kyrgyzstan
26009,2020-07-15,439,11,Kyrgyzstan
26010,2020-07-14,421,2,Kyrgyzstan
26011,2020-07-13,488,15,Kyrgyzstan
26012,2020-07-12,719,7,Kyrgyzstan
26013,2020-07-11,552,3,Kyrgyzstan
26014,2020-07-10,511,6,Kyrgyzstan
26015,2020-07-09,361,4,Kyrgyzstan
26016,2020-07-08,345,13,Kyrgyzstan
26017,2020-07-07,450,7,Kyrgyzstan
26018,2020-07-06,314,4,Kyrgyzstan
26019,2020-07-05,283,10,Kyrgyzstan
26020,2020-07-04,327,2,Kyrgyzstan
26021,2020-07-03,1032,14,Kyrgyzstan
26022,2020-07-02,0,0,Kyrgyzstan
26023,2020-07-01,439,5,Kyrgyzstan
26024,2020-06-30,279,7,Kyrgyzstan
26025,2020-06-29,269,3,Kyrgyzstan
26026,2020-06-28,235,1,Kyrgyzstan
26027,2020-06-27,309,3,Kyrgyzstan
26028,2020-06-26,250,0,Kyrgyzstan
26029,2020-06-25,228,1,Kyrgyzstan
26030,2020-06-24,207,1,Kyrgyzstan
26031,2020-06-23,163,1,Kyrgyzstan
26032,2020-06-22,205,3,Kyrgyzstan
26033,2020-06-21,170,2,Kyrgyzstan
26034,2020-06-20,192,3,Kyrgyzstan
26035,2020-06-19,132,1,Kyrgyzstan
26036,2020-06-18,95,1,Kyrgyzstan
26037,2020-06-17,90,2,Kyrgyzstan
26038,2020-06-16,100,1,Kyrgyzstan
26039,2020-06-15,87,0,Kyrgyzstan
26040,2020-06-14,78,0,Kyrgyzstan
26041,2020-06-13,41,1,Kyrgyzstan
26042,2020-06-12,37,0,Kyrgyzstan
26043,2020-06-11,36,0,Kyrgyzstan
26044,2020-06-10,38,2,Kyrgyzstan
26045,2020-06-09,23,1,Kyrgyzstan
26046,2020-06-08,25,1,Kyrgyzstan
26047,2020-06-07,33,0,Kyrgyzstan
26048,2020-06-06,38,0,Kyrgyzstan
26049,2020-06-05,37,2,Kyrgyzstan
26050,2020-06-04,28,0,Kyrgyzstan
26051,2020-06-03,26,3,Kyrgyzstan
26052,2020-06-02,28,1,Kyrgyzstan
26053,2020-06-01,69,0,Kyrgyzstan
26054,2020-05-31,26,0,Kyrgyzstan
26055,2020-05-30,60,0,Kyrgyzstan
26056,2020-05-29,68,0,Kyrgyzstan
26057,2020-05-28,74,0,Kyrgyzstan
26058,2020-05-27,52,0,Kyrgyzstan
26059,2020-05-26,35,0,Kyrgyzstan
26060,2020-05-25,30,2,Kyrgyzstan
26061,2020-05-24,39,0,Kyrgyzstan
26062,2020-05-23,14,0,Kyrgyzstan
26063,2020-05-22,37,0,Kyrgyzstan
26064,2020-05-21,43,0,Kyrgyzstan
26065,2020-05-20,27,0,Kyrgyzstan
26066,2020-05-19,27,0,Kyrgyzstan
26067,2020-05-18,78,0,Kyrgyzstan
26068,2020-05-17,21,0,Kyrgyzstan
26069,2020-05-16,6,0,Kyrgyzstan
26070,2020-05-15,29,2,Kyrgyzstan
26071,2020-05-14,38,0,Kyrgyzstan
26072,2020-05-13,7,0,Kyrgyzstan
26073,2020-05-12,21,0,Kyrgyzstan
26074,2020-05-11,14,0,Kyrgyzstan
26075,2020-05-10,71,0,Kyrgyzstan
26076,2020-05-09,25,0,Kyrgyzstan
26077,2020-05-08,11,0,Kyrgyzstan
26078,2020-05-07,24,0,Kyrgyzstan
26079,2020-05-06,28,1,Kyrgyzstan
26080,2020-05-05,13,1,Kyrgyzstan
26081,2020-05-04,35,0,Kyrgyzstan
26082,2020-05-03,26,2,Kyrgyzstan
26083,2020-05-02,23,0,Kyrgyzstan
26084,2020-05-01,0,0,Kyrgyzstan
26085,2020-04-30,17,0,Kyrgyzstan
26086,2020-04-29,21,0,Kyrgyzstan
26087,2020-04-28,13,0,Kyrgyzstan
26088,2020-04-27,13,0,Kyrgyzstan
26089,2020-04-26,17,0,Kyrgyzstan
26090,2020-04-25,9,0,Kyrgyzstan
26091,2020-04-24,25,0,Kyrgyzstan
26092,2020-04-23,19,1,Kyrgyzstan
26093,2020-04-22,22,0,Kyrgyzstan
26094,2020-04-21,22,0,Kyrgyzstan
26095,2020-04-20,14,2,Kyrgyzstan
26096,2020-04-19,48,0,Kyrgyzstan
26097,2020-04-18,17,0,Kyrgyzstan
26098,2020-04-17,23,0,Kyrgyzstan
26099,2020-04-16,17,0,Kyrgyzstan
26100,2020-04-15,19,0,Kyrgyzstan
26101,2020-04-14,11,0,Kyrgyzstan
26102,2020-04-13,42,0,Kyrgyzstan
26103,2020-04-12,38,0,Kyrgyzstan
26104,2020-04-11,41,0,Kyrgyzstan
26105,2020-04-10,18,1,Kyrgyzstan
26106,2020-04-09,10,0,Kyrgyzstan
26107,2020-04-08,42,0,Kyrgyzstan
26108,2020-04-07,12,0,Kyrgyzstan
26109,2020-04-06,72,3,Kyrgyzstan
26110,2020-04-05,0,0,Kyrgyzstan
26111,2020-04-04,19,0,Kyrgyzstan
26112,2020-04-03,13,0,Kyrgyzstan
26113,2020-04-02,5,1,Kyrgyzstan
26114,2020-04-01,23,0,Kyrgyzstan
26115,2020-03-31,0,0,Kyrgyzstan
26116,2020-03-30,0,0,Kyrgyzstan
26117,2020-03-29,26,0,Kyrgyzstan
26118,2020-03-28,14,0,Kyrgyzstan
26119,2020-03-27,0,0,Kyrgyzstan
26120,2020-03-26,2,0,Kyrgyzstan
26121,2020-03-25,26,0,Kyrgyzstan
26122,2020-03-24,2,0,Kyrgyzstan
26123,2020-03-23,0,0,Kyrgyzstan
26124,2020-03-22,8,0,Kyrgyzstan
26125,2020-03-21,0,0,Kyrgyzstan
26126,2020-03-20,3,0,Kyrgyzstan
26127,2020-03-19,3,0,Kyrgyzstan
26128,2020-10-20,0,0,Laos
26129,2020-10-19,0,0,Laos
26130,2020-10-18,0,0,Laos
26131,2020-10-17,0,0,Laos
26132,2020-10-16,0,0,Laos
26133,2020-10-15,0,0,Laos
26134,2020-10-14,0,0,Laos
26135,2020-10-13,0,0,Laos
26136,2020-10-12,0,0,Laos
26137,2020-10-11,0,0,Laos
26138,2020-10-10,0,0,Laos
26139,2020-10-09,0,0,Laos
26140,2020-10-08,0,0,Laos
26141,2020-10-07,0,0,Laos
26142,2020-10-06,0,0,Laos
26143,2020-10-05,0,0,Laos
26144,2020-10-04,0,0,Laos
26145,2020-10-03,0,0,Laos
26146,2020-10-02,0,0,Laos
26147,2020-10-01,0,0,Laos
26148,2020-09-30,0,0,Laos
26149,2020-09-29,0,0,Laos
26150,2020-09-28,0,0,Laos
26151,2020-09-27,0,0,Laos
26152,2020-09-26,0,0,Laos
26153,2020-09-25,0,0,Laos
26154,2020-09-24,0,0,Laos
26155,2020-09-23,0,0,Laos
26156,2020-09-22,0,0,Laos
26157,2020-09-21,0,0,Laos
26158,2020-09-20,0,0,Laos
26159,2020-09-19,0,0,Laos
26160,2020-09-18,0,0,Laos
26161,2020-09-17,0,0,Laos
26162,2020-09-16,0,0,Laos
26163,2020-09-15,0,0,Laos
26164,2020-09-14,0,0,Laos
26165,2020-09-13,0,0,Laos
26166,2020-09-12,1,0,Laos
26167,2020-09-11,0,0,Laos
26168,2020-09-10,0,0,Laos
26169,2020-09-09,0,0,Laos
26170,2020-09-08,0,0,Laos
26171,2020-09-07,0,0,Laos
26172,2020-09-06,0,0,Laos
26173,2020-09-05,0,0,Laos
26174,2020-09-04,0,0,Laos
26175,2020-09-03,0,0,Laos
26176,2020-09-02,0,0,Laos
26177,2020-09-01,0,0,Laos
26178,2020-08-31,0,0,Laos
26179,2020-08-30,0,0,Laos
26180,2020-08-29,0,0,Laos
26181,2020-08-28,0,0,Laos
26182,2020-08-27,0,0,Laos
26183,2020-08-26,0,0,Laos
26184,2020-08-25,0,0,Laos
26185,2020-08-24,0,0,Laos
26186,2020-08-23,0,0,Laos
26187,2020-08-22,2,0,Laos
26188,2020-08-21,0,0,Laos
26189,2020-08-20,0,0,Laos
26190,2020-08-19,0,0,Laos
26191,2020-08-18,0,0,Laos
26192,2020-08-17,0,0,Laos
26193,2020-08-16,0,0,Laos
26194,2020-08-15,0,0,Laos
26195,2020-08-14,0,0,Laos
26196,2020-08-13,0,0,Laos
26197,2020-08-12,0,0,Laos
26198,2020-08-11,0,0,Laos
26199,2020-08-10,0,0,Laos
26200,2020-08-09,0,0,Laos
26201,2020-08-08,0,0,Laos
26202,2020-08-07,0,0,Laos
26203,2020-08-06,0,0,Laos
26204,2020-08-05,0,0,Laos
26205,2020-08-04,0,0,Laos
26206,2020-08-03,0,0,Laos
26207,2020-08-02,0,0,Laos
26208,2020-08-01,0,0,Laos
26209,2020-07-31,0,0,Laos
26210,2020-07-30,0,0,Laos
26211,2020-07-29,0,0,Laos
26212,2020-07-28,0,0,Laos
26213,2020-07-27,0,0,Laos
26214,2020-07-26,0,0,Laos
26215,2020-07-25,1,0,Laos
26216,2020-07-24,0,0,Laos
26217,2020-07-23,0,0,Laos
26218,2020-07-22,0,0,Laos
26219,2020-07-21,0,0,Laos
26220,2020-07-20,0,0,Laos
26221,2020-07-19,0,0,Laos
26222,2020-07-18,0,0,Laos
26223,2020-07-17,0,0,Laos
26224,2020-07-16,0,0,Laos
26225,2020-07-15,0,0,Laos
26226,2020-07-14,0,0,Laos
26227,2020-07-13,0,0,Laos
26228,2020-07-12,0,0,Laos
26229,2020-07-11,0,0,Laos
26230,2020-07-10,0,0,Laos
26231,2020-07-09,0,0,Laos
26232,2020-07-08,0,0,Laos
26233,2020-07-07,0,0,Laos
26234,2020-07-06,0,0,Laos
26235,2020-07-05,0,0,Laos
26236,2020-07-04,0,0,Laos
26237,2020-07-03,0,0,Laos
26238,2020-07-02,0,0,Laos
26239,2020-07-01,0,0,Laos
26240,2020-06-30,0,0,Laos
26241,2020-06-29,0,0,Laos
26242,2020-06-28,0,0,Laos
26243,2020-06-27,0,0,Laos
26244,2020-06-26,0,0,Laos
26245,2020-06-25,0,0,Laos
26246,2020-06-24,0,0,Laos
26247,2020-06-23,0,0,Laos
26248,2020-06-22,0,0,Laos
26249,2020-06-21,0,0,Laos
26250,2020-06-20,0,0,Laos
26251,2020-06-19,0,0,Laos
26252,2020-06-18,0,0,Laos
26253,2020-06-17,0,0,Laos
26254,2020-06-16,0,0,Laos
26255,2020-06-15,0,0,Laos
26256,2020-06-14,0,0,Laos
26257,2020-06-13,0,0,Laos
26258,2020-06-12,0,0,Laos
26259,2020-06-11,0,0,Laos
26260,2020-06-10,0,0,Laos
26261,2020-06-09,0,0,Laos
26262,2020-06-08,0,0,Laos
26263,2020-06-07,0,0,Laos
26264,2020-06-06,0,0,Laos
26265,2020-06-05,0,0,Laos
26266,2020-06-04,0,0,Laos
26267,2020-06-03,0,0,Laos
26268,2020-06-02,0,0,Laos
26269,2020-06-01,0,0,Laos
26270,2020-05-31,0,0,Laos
26271,2020-05-30,0,0,Laos
26272,2020-05-29,0,0,Laos
26273,2020-05-28,0,0,Laos
26274,2020-05-27,0,0,Laos
26275,2020-05-26,0,0,Laos
26276,2020-05-25,0,0,Laos
26277,2020-05-24,0,0,Laos
26278,2020-05-23,0,0,Laos
26279,2020-05-22,0,0,Laos
26280,2020-05-21,0,0,Laos
26281,2020-05-20,0,0,Laos
26282,2020-05-19,0,0,Laos
26283,2020-05-18,0,0,Laos
26284,2020-05-17,0,0,Laos
26285,2020-05-16,0,0,Laos
26286,2020-05-15,0,0,Laos
26287,2020-05-14,0,0,Laos
26288,2020-05-13,0,0,Laos
26289,2020-05-12,0,0,Laos
26290,2020-05-11,0,0,Laos
26291,2020-05-10,0,0,Laos
26292,2020-05-09,0,0,Laos
26293,2020-05-08,0,0,Laos
26294,2020-05-07,0,0,Laos
26295,2020-05-06,0,0,Laos
26296,2020-05-05,0,0,Laos
26297,2020-05-04,0,0,Laos
26298,2020-05-03,0,0,Laos
26299,2020-05-02,0,0,Laos
26300,2020-05-01,0,0,Laos
26301,2020-04-30,0,0,Laos
26302,2020-04-29,0,0,Laos
26303,2020-04-28,0,0,Laos
26304,2020-04-27,0,0,Laos
26305,2020-04-26,0,0,Laos
26306,2020-04-25,0,0,Laos
26307,2020-04-24,0,0,Laos
26308,2020-04-23,0,0,Laos
26309,2020-04-22,0,0,Laos
26310,2020-04-21,0,0,Laos
26311,2020-04-20,0,0,Laos
26312,2020-04-19,0,0,Laos
26313,2020-04-18,0,0,Laos
26314,2020-04-17,0,0,Laos
26315,2020-04-16,0,0,Laos
26316,2020-04-15,0,0,Laos
26317,2020-04-14,0,0,Laos
26318,2020-04-13,1,0,Laos
26319,2020-04-12,2,0,Laos
26320,2020-04-11,0,0,Laos
26321,2020-04-10,1,0,Laos
26322,2020-04-09,3,0,Laos
26323,2020-04-08,0,0,Laos
26324,2020-04-07,1,0,Laos
26325,2020-04-06,1,0,Laos
26326,2020-04-05,0,0,Laos
26327,2020-04-04,0,0,Laos
26328,2020-04-03,0,0,Laos
26329,2020-04-02,1,0,Laos
26330,2020-04-01,0,0,Laos
26331,2020-03-31,3,0,Laos
26332,2020-03-30,0,0,Laos
26333,2020-03-29,0,0,Laos
26334,2020-03-28,0,0,Laos
26335,2020-03-27,4,0,Laos
26336,2020-03-26,0,0,Laos
26337,2020-03-25,2,0,Laos
26338,2020-10-20,44,0,Latvia
26339,2020-10-19,58,0,Latvia
26340,2020-10-18,188,0,Latvia
26341,2020-10-17,148,1,Latvia
26342,2020-10-16,114,0,Latvia
26343,2020-10-15,102,0,Latvia
26344,2020-10-14,75,1,Latvia
26345,2020-10-13,95,0,Latvia
26346,2020-10-12,74,0,Latvia
26347,2020-10-11,89,0,Latvia
26348,2020-10-10,137,0,Latvia
26349,2020-10-09,109,0,Latvia
26350,2020-10-08,67,1,Latvia
26351,2020-10-07,68,0,Latvia
26352,2020-10-06,40,1,Latvia
26353,2020-10-05,67,0,Latvia
26354,2020-10-04,74,0,Latvia
26355,2020-10-03,77,1,Latvia
26356,2020-10-02,44,0,Latvia
26357,2020-10-01,95,0,Latvia
26358,2020-09-30,32,1,Latvia
26359,2020-09-29,21,0,Latvia
26360,2020-09-28,22,0,Latvia
26361,2020-09-27,29,0,Latvia
26362,2020-09-26,31,0,Latvia
26363,2020-09-25,22,0,Latvia
26364,2020-09-24,12,0,Latvia
26365,2020-09-23,34,0,Latvia
26366,2020-09-22,1,0,Latvia
26367,2020-09-21,10,0,Latvia
26368,2020-09-20,17,0,Latvia
26369,2020-09-19,4,0,Latvia
26370,2020-09-18,8,1,Latvia
26371,2020-09-17,4,0,Latvia
26372,2020-09-16,5,0,Latvia
26373,2020-09-15,3,0,Latvia
26374,2020-09-14,10,0,Latvia
26375,2020-09-13,5,0,Latvia
26376,2020-09-12,11,0,Latvia
26377,2020-09-11,5,0,Latvia
26378,2020-09-10,11,0,Latvia
26379,2020-09-09,3,0,Latvia
26380,2020-09-08,1,0,Latvia
26381,2020-09-07,3,0,Latvia
26382,2020-09-06,9,0,Latvia
26383,2020-09-05,6,1,Latvia
26384,2020-09-04,4,0,Latvia
26385,2020-09-03,2,0,Latvia
26386,2020-09-02,8,0,Latvia
26387,2020-09-01,3,0,Latvia
26388,2020-08-31,18,0,Latvia
26389,2020-08-30,0,0,Latvia
26390,2020-08-29,9,0,Latvia
26391,2020-08-28,6,1,Latvia
26392,2020-08-27,18,0,Latvia
26393,2020-08-26,5,0,Latvia
26394,2020-08-25,0,0,Latvia
26395,2020-08-24,4,0,Latvia
26396,2020-08-23,3,0,Latvia
26397,2020-08-22,3,0,Latvia
26398,2020-08-21,1,0,Latvia
26399,2020-08-20,3,0,Latvia
26400,2020-08-19,0,1,Latvia
26401,2020-08-18,1,0,Latvia
26402,2020-08-17,7,0,Latvia
26403,2020-08-16,7,0,Latvia
26404,2020-08-15,1,0,Latvia
26405,2020-08-14,4,0,Latvia
26406,2020-08-13,0,0,Latvia
26407,2020-08-12,10,0,Latvia
26408,2020-08-11,3,0,Latvia
26409,2020-08-10,2,0,Latvia
26410,2020-08-09,7,0,Latvia
26411,2020-08-08,6,0,Latvia
26412,2020-08-07,18,0,Latvia
26413,2020-08-06,8,0,Latvia
26414,2020-08-05,3,0,Latvia
26415,2020-08-04,3,0,Latvia
26416,2020-08-03,5,0,Latvia
26417,2020-08-02,7,0,Latvia
26418,2020-08-01,3,1,Latvia
26419,2020-07-31,4,0,Latvia
26420,2020-07-30,4,0,Latvia
26421,2020-07-29,0,0,Latvia
26422,2020-07-28,1,0,Latvia
26423,2020-07-27,13,0,Latvia
26424,2020-07-26,1,0,Latvia
26425,2020-07-25,2,0,Latvia
26426,2020-07-24,6,0,Latvia
26427,2020-07-23,4,0,Latvia
26428,2020-07-22,1,0,Latvia
26429,2020-07-21,0,0,Latvia
26430,2020-07-20,3,0,Latvia
26431,2020-07-19,4,0,Latvia
26432,2020-07-18,6,0,Latvia
26433,2020-07-17,1,0,Latvia
26434,2020-07-16,0,0,Latvia
26435,2020-07-15,4,0,Latvia
26436,2020-07-14,1,1,Latvia
26437,2020-07-13,0,0,Latvia
26438,2020-07-12,19,0,Latvia
26439,2020-07-11,0,0,Latvia
26440,2020-07-10,13,0,Latvia
26441,2020-07-09,7,0,Latvia
26442,2020-07-08,7,0,Latvia
26443,2020-07-07,3,0,Latvia
26444,2020-07-06,1,0,Latvia
26445,2020-07-05,1,0,Latvia
26446,2020-07-04,0,0,Latvia
26447,2020-07-03,1,0,Latvia
26448,2020-07-02,3,0,Latvia
26449,2020-07-01,1,0,Latvia
26450,2020-06-30,1,0,Latvia
26451,2020-06-29,1,0,Latvia
26452,2020-06-28,3,0,Latvia
26453,2020-06-27,1,0,Latvia
26454,2020-06-26,0,0,Latvia
26455,2020-06-25,0,0,Latvia
26456,2020-06-24,0,0,Latvia
26457,2020-06-23,0,0,Latvia
26458,2020-06-22,0,0,Latvia
26459,2020-06-21,1,0,Latvia
26460,2020-06-20,2,0,Latvia
26461,2020-06-19,4,0,Latvia
26462,2020-06-18,6,2,Latvia
26463,2020-06-17,1,0,Latvia
26464,2020-06-16,0,0,Latvia
26465,2020-06-15,0,0,Latvia
26466,2020-06-14,1,1,Latvia
26467,2020-06-13,2,1,Latvia
26468,2020-06-12,2,0,Latvia
26469,2020-06-11,3,0,Latvia
